DropDescription	DropID	DropProb	DropLevel	ItemID	ItemName	ItemCount	ItemBind	price				
公会拍卖行	7176	6		3402	精灵S2	1			2=3	3=8		公会拍卖行-领地战失败
公会拍卖行	7176	6		3403	精灵S3	1			2=3	3=8		公会拍卖行-领地战失败
公会拍卖行	7176	6		3404	精灵S4	1			2=3	3=8		公会拍卖行-领地战失败
公会拍卖行	7176	6		3406	精灵S6	1			2=3	3=8		公会拍卖行-领地战失败
公会拍卖行	7176	6		3407	精灵S7	1			2=3	3=8		公会拍卖行-领地战失败
公会拍卖行	7176	36		4025	精灵S7	1			2=3	3=8		公会拍卖行-领地战失败
	7176	74		0		0			2=3	3=8		公会拍卖行-领地战失败
公会拍卖行	7177	2		3501	精灵L1	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	2		3502	精灵L2	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	1		3401	精灵S1	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	1		3402	精灵S2	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	1		3403	精灵S3	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	1		3404	精灵S4	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	1		3406	精灵S6	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	1		3407	精灵S7	1			4	1		公会拍卖行-领地战失败
公会拍卖行	7177	6		4025	精灵S7	1			4	1		公会拍卖行-领地战失败
	7177	16		0		0			4	1		公会拍卖行-领地战失败
公会拍卖行	7178	1		3501	精灵L1	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	1		3502	精灵L2	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	3		3401	精灵S1	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	3		3402	精灵S2	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	3		3403	精灵S3	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	3		3404	精灵S4	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	3		3406	精灵S6	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	3		3407	精灵S7	1			4	2		公会拍卖行-领地战失败
公会拍卖行	7178	18		4025	精灵S7	1			4	2		公会拍卖行-领地战失败
	7178	38		0		0			4	2		公会拍卖行-领地战失败
公会拍卖行	7179	1		3501	精灵L1	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	1		3502	精灵L2	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	6		3401	精灵S1	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	6		3402	精灵S2	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	6		3403	精灵S3	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	6		3404	精灵S4	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	6		3406	精灵S6	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	6		3407	精灵S7	1			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7179	36		4025	精灵S7	1			4	3=8		公会拍卖行-领地战失败
	7179	74		0		0			4	3=8		公会拍卖行-领地战失败
公会拍卖行	7180	100		555		1	1					公会拍卖行-龙器箱子
公会拍卖行	7181	70		555		1	1					公会拍卖行-龙器箱子
	7181	30		0		0						公会拍卖行-龙器箱子
	7182	20		555		1	1					
	7182	80		0		0						
公会拍卖行	7183	100		556		1	1					公会拍卖行-龙器箱子
公会拍卖行	7184	70		556		1	1					公会拍卖行-龙器箱子
	7184	30		0		0						公会拍卖行-龙器箱子
	7185	20		556		1	1					
	7185	80		0		0						
公会拍卖行	7186	100		557		1	1					公会拍卖行-龙器箱子
公会拍卖行	7187	70		557		1	1					公会拍卖行-龙器箱子
	7187	30		0		0						公会拍卖行-龙器箱子
	7188	20		557		1	1					
	7188	80		0		0						
公会拍卖行	7189	100		1031		1	1					公会拍卖行-龙器箱子
公会拍卖行	7190	70		1031		1	1					公会拍卖行-龙器箱子
	7190	30		0		0						公会拍卖行-龙器箱子
	7191	20		1031		1	1					
	7191	80		0		0						
战友币	8000	1		11	战友币	10						
营地掉落	9000	10		8000	I	4						
营地掉落	9000	10		8001	?	4						
营地掉落	9000	10		8002	D	4						
营地掉落	9000	10		8003	N	4						
营地掉落	9000	13		8004	不	5						
营地掉落	9000	13		8005	忘	5						
营地掉落	9000	13		8006	初	5						
营地掉落	9000	13		8007	心	5						
营地掉落	9000	5		8016	派对卡牌「约」	1						
营地掉落	9000	5		8017	派对卡牌「吧」	1						
营地掉落	9000	5		8018	派对卡牌「大」	1						
营地掉落	9000	5		8019	派对卡牌「明」	1						
营地掉落	9000	5		8020	派对卡牌「星」	1						
营地掉落	9000	1		8012	我	1						
营地掉落	9000	1		8013	要	1						
营地掉落	9000	1		8014	入	1						
营地掉落	9000	1		8015	谷	1						
营地掉落	9000	5		8000	I	8						
营地掉落	9000	5		8001	?	8						
营地掉落	9000	5		8002	D	8						
营地掉落	9000	5		8003	N	8						
营地掉落	9001	5		8016	派对卡牌「约」	1						
营地掉落	9001	5		8017	派对卡牌「吧」	1						
营地掉落	9001	5		8018	派对卡牌「大」	1						
营地掉落	9001	5		8019	派对卡牌「明」	1						
营地掉落	9001	5		8020	派对卡牌「星」	1						
营地掉落	9001	2		8012	我	2						
营地掉落	9001	2		8013	要	2						
营地掉落	9001	2		8014	入	2						
营地掉落	9001	2		8015	谷	2						
营地掉落	9001	1		8012	我	3						
营地掉落	9001	1		8013	要	3						
营地掉落	9001	1		8014	入	3						
营地掉落	9001	1		8015	谷	3						
龙器合成测试	10001	245		500001	普通·神石	1	1					
	10001	245		500002	普通·圣杯	1	1					
	10001	245		500003	普通·龙晶	1	1					
	10001	245		500004	普通·龙角	1	1					
	10001	1		500005	精致·力量神石	1	1					
	10001	1		500006	精致·力量圣杯	1	1					
	10001	1		500007	精致·力量龙晶	1	1					
	10001	1		500008	精致·力量龙角	1	1					
	10001	1		500009	精致·迅捷神石	1	1					
	10001	1		500010	精致·迅捷圣杯	1	1					
	10001	1		500011	精致·迅捷龙晶	1	1					
	10001	1		500012	精致·迅捷龙角	1	1					
	10001	1		500013	精致·智慧神石	1	1					
	10001	1		500014	精致·智慧圣杯	1	1					
	10001	1		500015	精致·智慧龙晶	1	1					
	10001	1		500016	精致·智慧龙角	1	1					
	10001	1		500017	精致·生命神石	1	1					
	10001	1		500018	精致·生命圣杯	1	1					
	10001	1		500019	精致·生命龙晶	1	1					
	10001	1		500020	精致·生命龙角	1	1					
	10001	1		500021	精致·海洋神石	1	1					
	10001	1		500022	精致·海洋圣杯	1	1					
	10001	1		500023	精致·海洋龙晶	1	1					
	10001	1		500024	精致·海洋龙角	1	1					
	10002	48		500005	精致·力量神石	1	1					
	10002	48		500006	精致·力量圣杯	1	1					
	10002	48		500007	精致·力量龙晶	1	1					
	10002	48		500008	精致·力量龙角	1	1					
	10002	48		500009	精致·迅捷神石	1	1					
	10002	48		500010	精致·迅捷圣杯	1	1					
	10002	48		500011	精致·迅捷龙晶	1	1					
	10002	48		500012	精致·迅捷龙角	1	1					
	10002	48		500013	精致·智慧神石	1	1					
	10002	48		500014	精致·智慧圣杯	1	1					
	10002	48		500015	精致·智慧龙晶	1	1					
	10002	48		500016	精致·智慧龙角	1	1					
	10002	48		500017	精致·生命神石	1	1					
	10002	48		500018	精致·生命圣杯	1	1					
	10002	48		500019	精致·生命龙晶	1	1					
	10002	48		500020	精致·生命龙角	1	1					
	10002	48		500021	精致·海洋神石	1	1					
	10002	48		500022	精致·海洋圣杯	1	1					
	10002	48		500023	精致·海洋龙晶	1	1					
	10002	48		500024	精致·海洋龙角	1	1					
	10002	2		500113	稀缺·巨熊神石	1	1					
	10002	2		500114	稀缺·巨熊圣杯	1	1					
	10002	2		500115	稀缺·巨熊龙晶	1	1					
	10002	2		500116	稀缺·巨熊龙角	1	1					
	10002	2		500117	稀缺·灵猴神石	1	1					
	10002	2		500118	稀缺·灵猴圣杯	1	1					
	10002	2		500119	稀缺·灵猴龙晶	1	1					
	10002	2		500120	稀缺·灵猴龙角	1	1					
	10002	2		500121	稀缺·雄鹰神石	1	1					
	10002	2		500122	稀缺·雄鹰圣杯	1	1					
	10002	2		500123	稀缺·雄鹰龙晶	1	1					
	10002	2		500124	稀缺·雄鹰龙角	1	1					
	10002	2		500125	稀缺·海龟神石	1	1					
	10002	2		500126	稀缺·海龟圣杯	1	1					
	10002	2		500127	稀缺·海龟龙晶	1	1					
	10002	2		500128	稀缺·海龟龙角	1	1					
	10002	2		500129	稀缺·蓝鲸神石	1	1					
	10002	2		500130	稀缺·蓝鲸圣杯	1	1					
	10002	2		500131	稀缺·蓝鲸龙晶	1	1					
	10002	2		500132	稀缺·蓝鲸龙角	1	1					
	10003	245		500025	普通·神石	1	1					
	10003	245		500026	普通·圣杯	1	1					
	10003	245		500027	普通·龙晶	1	1					
	10003	245		500028	普通·龙角	1	1					
	10003	1		500029	精致·火焰神石	1	1					
	10003	1		500030	精致·火焰圣杯	1	1					
	10003	1		500031	精致·火焰龙晶	1	1					
	10003	1		500032	精致·火焰龙角	1	1					
	10003	1		500033	精致·冰霜神石	1	1					
	10003	1		500034	精致·冰霜圣杯	1	1					
	10003	1		500035	精致·冰霜龙晶	1	1					
	10003	1		500036	精致·冰霜龙角	1	1					
	10003	1		500037	精致·光明神石	1	1					
	10003	1		500038	精致·光明圣杯	1	1					
	10003	1		500039	精致·光明龙晶	1	1					
	10003	1		500040	精致·光明龙角	1	1					
	10003	1		500041	精致·黑暗神石	1	1					
	10003	1		500042	精致·黑暗圣杯	1	1					
	10003	1		500043	精致·黑暗龙晶	1	1					
	10003	1		500044	精致·黑暗龙角	1	1					
	10003	1		500045	精致·夜幕神石	1	1					
	10003	1		500046	精致·夜幕圣杯	1	1					
	10003	1		500047	精致·夜幕龙晶	1	1					
	10003	1		500048	精致·夜幕龙角	1	1					
	10004	48		500029	精致·火焰神石	1	1					
	10004	48		500030	精致·火焰圣杯	1	1					
	10004	48		500031	精致·火焰龙晶	1	1					
	10004	48		500032	精致·火焰龙角	1	1					
	10004	48		500033	精致·冰霜神石	1	1					
	10004	48		500034	精致·冰霜圣杯	1	1					
	10004	48		500035	精致·冰霜龙晶	1	1					
	10004	48		500036	精致·冰霜龙角	1	1					
	10004	48		500037	精致·光明神石	1	1					
	10004	48		500038	精致·光明圣杯	1	1					
	10004	48		500039	精致·光明龙晶	1	1					
	10004	48		500040	精致·光明龙角	1	1					
	10004	48		500041	精致·黑暗神石	1	1					
	10004	48		500042	精致·黑暗圣杯	1	1					
	10004	48		500043	精致·黑暗龙晶	1	1					
	10004	48		500044	精致·黑暗龙角	1	1					
	10004	48		500045	精致·夜幕神石	1	1					
	10004	48		500046	精致·夜幕圣杯	1	1					
	10004	48		500047	精致·夜幕龙晶	1	1					
	10004	48		500048	精致·夜幕龙角	1	1					
	10004	2		500049	稀缺·熔岩神石	1	1					
	10004	2		500050	稀缺·熔岩圣杯	1	1					
	10004	2		500051	稀缺·熔岩龙晶	1	1					
	10004	2		500052	稀缺·熔岩龙角	1	1					
	10004	2		500053	稀缺·潮汐神石	1	1					
	10004	2		500054	稀缺·潮汐圣杯	1	1					
	10004	2		500055	稀缺·潮汐龙晶	1	1					
	10004	2		500056	稀缺·潮汐龙角	1	1					
	10004	2		500057	稀缺·圣光神石	1	1					
	10004	2		500058	稀缺·圣光圣杯	1	1					
	10004	2		500059	稀缺·圣光龙晶	1	1					
	10004	2		500060	稀缺·圣光龙角	1	1					
	10004	2		500061	稀缺·深渊神石	1	1					
	10004	2		500062	稀缺·深渊圣杯	1	1					
	10004	2		500063	稀缺·深渊龙晶	1	1					
	10004	2		500064	稀缺·深渊龙角	1	1					
	10004	2		500065	稀缺·夜刃神石	1	1					
	10004	2		500066	稀缺·夜刃圣杯	1	1					
	10004	2		500067	稀缺·夜刃龙晶	1	1					
	10004	2		500068	稀缺·夜刃龙角	1	1					
	10005	1		500049	稀缺·熔岩神石	1	1					
	10005	1		500050	稀缺·熔岩圣杯	1	1					
	10005	1		500051	稀缺·熔岩龙晶	1	1					
	10005	1		500052	稀缺·熔岩龙角	1	1					
	10005	1		500053	稀缺·潮汐神石	1	1					
	10005	1		500054	稀缺·潮汐圣杯	1	1					
	10005	1		500055	稀缺·潮汐龙晶	1	1					
	10005	1		500056	稀缺·潮汐龙角	1	1					
	10005	1		500057	稀缺·圣光神石	1	1					
	10005	1		500058	稀缺·圣光圣杯	1	1					
	10005	1		500059	稀缺·圣光龙晶	1	1					
	10005	1		500060	稀缺·圣光龙角	1	1					
	10005	1		500061	稀缺·深渊神石	1	1					
	10005	1		500062	稀缺·深渊圣杯	1	1					
	10005	1		500063	稀缺·深渊龙晶	1	1					
	10005	1		500064	稀缺·深渊龙角	1	1					
	10005	1		500065	稀缺·夜刃神石	1	1					
	10005	1		500066	稀缺·夜刃圣杯	1	1					
	10005	1		500067	稀缺·夜刃龙晶	1	1					
	10005	1		500068	稀缺·夜刃龙角	1	1					
	10006	245		500069	普通·神石	1	1					
	10006	245		500070	普通·圣杯	1	1					
	10006	245		500071	普通·龙晶	1	1					
	10006	245		500072	普通·龙角	1	1					
	10006	1		500073	精致·火焰神石	1	1					
	10006	1		500074	精致·火焰圣杯	1	1					
	10006	1		500075	精致·火焰龙晶	1	1					
	10006	1		500076	精致·火焰龙角	1	1					
	10006	1		500077	精致·冰霜神石	1	1					
	10006	1		500078	精致·冰霜圣杯	1	1					
	10006	1		500079	精致·冰霜龙晶	1	1					
	10006	1		500080	精致·冰霜龙角	1	1					
	10006	1		500081	精致·圣光神石	1	1					
	10006	1		500082	精致·圣光圣杯	1	1					
	10006	1		500083	精致·圣光龙晶	1	1					
	10006	1		500084	精致·圣光龙角	1	1					
	10006	1		500085	精致·幽暗神石	1	1					
	10006	1		500086	精致·幽暗圣杯	1	1					
	10006	1		500087	精致·幽暗龙晶	1	1					
	10006	1		500088	精致·幽暗龙角	1	1					
	10006	1		500089	精致·疫光神石	1	1					
	10006	1		500090	精致·疫光圣杯	1	1					
	10006	1		500091	精致·疫光龙晶	1	1					
	10006	1		500092	精致·疫光龙角	1	1					
	10007	48		500073	精致·火焰神石	1	1					
	10007	48		500074	精致·火焰圣杯	1	1					
	10007	48		500075	精致·火焰龙晶	1	1					
	10007	48		500076	精致·火焰龙角	1	1					
	10007	48		500077	精致·冰霜神石	1	1					
	10007	48		500078	精致·冰霜圣杯	1	1					
	10007	48		500079	精致·冰霜龙晶	1	1					
	10007	48		500080	精致·冰霜龙角	1	1					
	10007	48		500081	精致·圣光神石	1	1					
	10007	48		500082	精致·圣光圣杯	1	1					
	10007	48		500083	精致·圣光龙晶	1	1					
	10007	48		500084	精致·圣光龙角	1	1					
	10007	48		500085	精致·幽暗神石	1	1					
	10007	48		500086	精致·幽暗圣杯	1	1					
	10007	48		500087	精致·幽暗龙晶	1	1					
	10007	48		500088	精致·幽暗龙角	1	1					
	10007	48		500089	精致·疫光神石	1	1					
	10007	48		500090	精致·疫光圣杯	1	1					
	10007	48		500091	精致·疫光龙晶	1	1					
	10007	48		500092	精致·疫光龙角	1	1					
	10007	2		500093	稀缺·火焰神石	1	1					
	10007	2		500094	稀缺·火焰圣杯	1	1					
	10007	2		500095	稀缺·火焰龙晶	1	1					
	10007	2		500096	稀缺·火焰龙角	1	1					
	10007	2		500097	稀缺·冰霜神石	1	1					
	10007	2		500098	稀缺·冰霜圣杯	1	1					
	10007	2		500099	稀缺·冰霜龙晶	1	1					
	10007	2		500100	稀缺·冰霜龙角	1	1					
	10007	2		500101	稀缺·圣光神石	1	1					
	10007	2		500102	稀缺·圣光圣杯	1	1					
	10007	2		500103	稀缺·圣光龙晶	1	1					
	10007	2		500104	稀缺·圣光龙角	1	1					
	10007	2		500105	稀缺·幽暗神石	1	1					
	10007	2		500106	稀缺·幽暗圣杯	1	1					
	10007	2		500107	稀缺·幽暗龙晶	1	1					
	10007	2		500108	稀缺·幽暗龙角	1	1					
	10007	2		500109	稀缺·疫光神石	1	1					
	10007	2		500110	稀缺·疫光圣杯	1	1					
	10007	2		500111	稀缺·疫光龙晶	1	1					
	10007	2		500112	稀缺·疫光龙角	1	1					
	10008	1		500093	稀缺·火焰神石	1	1					
	10008	1		500094	稀缺·火焰圣杯	1	1					
	10008	1		500095	稀缺·火焰龙晶	1	1					
	10008	1		500096	稀缺·火焰龙角	1	1					
	10008	1		500097	稀缺·冰霜神石	1	1					
	10008	1		500098	稀缺·冰霜圣杯	1	1					
	10008	1		500099	稀缺·冰霜龙晶	1	1					
	10008	1		500100	稀缺·冰霜龙角	1	1					
	10008	1		500101	稀缺·圣光神石	1	1					
	10008	1		500102	稀缺·圣光圣杯	1	1					
	10008	1		500103	稀缺·圣光龙晶	1	1					
	10008	1		500104	稀缺·圣光龙角	1	1					
	10008	1		500105	稀缺·幽暗神石	1	1					
	10008	1		500106	稀缺·幽暗圣杯	1	1					
	10008	1		500107	稀缺·幽暗龙晶	1	1					
	10008	1		500108	稀缺·幽暗龙角	1	1					
	10008	1		500109	稀缺·疫光神石	1	1					
	10008	1		500110	稀缺·疫光圣杯	1	1					
	10008	1		500111	稀缺·疫光龙晶	1	1					
	10008	1		500112	稀缺·疫光龙角	1	1					
	10009	1		500113	稀缺·巨熊神石	1	1					
	10009	1		500114	稀缺·巨熊圣杯	1	1					
	10009	1		500115	稀缺·巨熊龙晶	1	1					
	10009	1		500116	稀缺·巨熊龙角	1	1					
	10009	1		500117	稀缺·灵猴神石	1	1					
	10009	1		500118	稀缺·灵猴圣杯	1	1					
	10009	1		500119	稀缺·灵猴龙晶	1	1					
	10009	1		500120	稀缺·灵猴龙角	1	1					
	10009	1		500121	稀缺·雄鹰神石	1	1					
	10009	1		500122	稀缺·雄鹰圣杯	1	1					
	10009	1		500123	稀缺·雄鹰龙晶	1	1					
	10009	1		500124	稀缺·雄鹰龙角	1	1					
	10009	1		500125	稀缺·海龟神石	1	1					
	10009	1		500126	稀缺·海龟圣杯	1	1					
	10009	1		500127	稀缺·海龟龙晶	1	1					
	10009	1		500128	稀缺·海龟龙角	1	1					
	10009	1		500129	稀缺·蓝鲸神石	1	1					
	10009	1		500130	稀缺·蓝鲸圣杯	1	1					
	10009	1		500131	稀缺·蓝鲸龙晶	1	1					
	10009	1		500132	稀缺·蓝鲸龙角	1	1					
	10010	245		500133	95B龙器	1	1					
	10010	245		500134	95B龙器	1	1					
	10010	245		500135	95B龙器	1	1					
	10010	245		500136	95B龙器	1	1					
	10010	1		500137	95A龙器	1	1					
	10010	1		500138	95A龙器	1	1					
	10010	1		500139	95A龙器	1	1					
	10010	1		500140	95A龙器	1	1					
	10010	1		500141	95A龙器	1	1					
	10010	1		500142	95A龙器	1	1					
	10010	1		500143	95A龙器	1	1					
	10010	1		500144	95A龙器	1	1					
	10010	1		500145	95A龙器	1	1					
	10010	1		500146	95A龙器	1	1					
	10010	1		500147	95A龙器	1	1					
	10010	1		500148	95A龙器	1	1					
	10010	1		500149	95A龙器	1	1					
	10010	1		500150	95A龙器	1	1					
	10010	1		500151	95A龙器	1	1					
	10010	1		500152	95A龙器	1	1					
	10010	1		500153	95A龙器	1	1					
	10010	1		500154	95A龙器	1	1					
	10010	1		500155	95A龙器	1	1					
	10010	1		500156	95A龙器	1	1					
	10011	48		500137	95A龙器	1	1					
	10011	48		500138	95A龙器	1	1					
	10011	48		500139	95A龙器	1	1					
	10011	48		500140	95A龙器	1	1					
	10011	48		500141	95A龙器	1	1					
	10011	48		500142	95A龙器	1	1					
	10011	48		500143	95A龙器	1	1					
	10011	48		500144	95A龙器	1	1					
	10011	48		500145	95A龙器	1	1					
	10011	48		500146	95A龙器	1	1					
	10011	48		500147	95A龙器	1	1					
	10011	48		500148	95A龙器	1	1					
	10011	48		500149	95A龙器	1	1					
	10011	48		500150	95A龙器	1	1					
	10011	48		500151	95A龙器	1	1					
	10011	48		500152	95A龙器	1	1					
	10011	48		500153	95A龙器	1	1					
	10011	48		500154	95A龙器	1	1					
	10011	48		500155	95A龙器	1	1					
	10011	48		500156	95A龙器	1	1					
	10011	2		500157	95S龙器	1	1					
	10011	2		500158	95S龙器	1	1					
	10011	2		500159	95S龙器	1	1					
	10011	2		500160	95S龙器	1	1					
	10011	2		500161	95S龙器	1	1					
	10011	2		500162	95S龙器	1	1					
	10011	2		500163	95S龙器	1	1					
	10011	2		500164	95S龙器	1	1					
	10011	2		500165	95S龙器	1	1					
	10011	2		500166	95S龙器	1	1					
	10011	2		500167	95S龙器	1	1					
	10011	2		500168	95S龙器	1	1					
	10011	2		500169	95S龙器	1	1					
	10011	2		500170	95S龙器	1	1					
	10011	2		500171	95S龙器	1	1					
	10011	2		500172	95S龙器	1	1					
